,PhraseNo,Phrase,IsHateSpeech,Tokens
1329,1859,"['Video', 'එකේ', 'කතාව', 'තේරුම්', 'ගැනීමට', 'නොහැකි', 'අය', 'වෙත', '(', 'මට', 'හැගෙන', 'අයුරින්', ')', 'කවදාවත්', 'දැකලා', 'නැති', 'පිරිමි', 'ළමයෙක්', 'සහ', 'ගැහැණු', 'ළමයෙක්', 'කාලයක්', 'තිස්සේ', 'ලියුම්', 'හුවමාරු', 'කරගන්නවා', '.', 'ඒ', 'කාලෙදී', 'දෙන්නා', 'අතරේ', 'ආදරයක්', 'ගොඩ', 'නැගෙනවා', '.', 'ඒත්', 'පිරිමි', 'ළමයා', 'වැඩ', 'කරන', 'තැන', 'මාරුවක්', 'ලැබුණ', 'හින්දා', 'ගැහැණු', 'ළමයා', 'එවන', 'ලියුම්', 'පිරිමි', 'ළමයට', 'හම්බවෙන්නේ', 'නෑ.ඒ', 'නිසා', 'ලියුම්', 'වලට', 'උත්තර', 'ලැබෙන්නෙත්', 'නෑ', '.', 'ඒ', 'හින්දා', 'ගැහැණු', 'ළමයා', 'ලියුම්', 'එවන', 'එක', 'නතර', 'කරලා', 'හිත', 'හදාගන්නවා', '.', 'ඒ', 'ගැහැණු', 'ළමයා', 'එවපු', 'අන්තිම', 'ලියුම', 'තමා', 'දවසක්', 'කලින්', 'වැඩ', 'කරපු', 'තැන', 'Post', 'Office', 'එකට', 'ගියාම', 'පිරිමි', 'ළමයට', 'හම්බවෙන්නේ', '.', 'ඒක', 'කියවද්දි', 'එයාට', 'අතීත', 'ආදරේ', 'මතක්', 'වෙනවා', 'ගොඩක්', 'දුක්', 'වෙනවා']",0,"['එකේ', 'කතාව', 'තේරුම්', 'ගැනීමට', 'නොහැකි', 'අය', 'වෙත', 'මට', 'හැගෙන', 'අයුරින්', 'කවදාවත්', 'දැකලා', 'නැති', 'පිරිමි', 'ළමයෙක්', 'සහ', 'ගැහැණු', 'ළමයෙක්', 'කාලයක්', 'තිස්සේ', 'ලියුම්', 'හුවමාරු', 'කරගන්නවා', 'ඒ', 'කාලෙදී', 'දෙන්නා', 'අතරේ', 'ආදරයක්', 'ගොඩ', 'නැගෙනවා', 'ඒත්', 'පිරිමි', 'ළමයා', 'වැඩ', 'කරන', 'තැන', 'මාරුවක්', 'ලැබුණ', 'හින්දා', 'ගැහැණු', 'ළමයා', 'එවන', 'ලියුම්', 'පිරිමි', 'ළමයට', 'හම්බවෙන්නේ', 'නෑ.ඒ', 'නිසා', 'ලියුම්', 'වලට', 'උත්තර', 'ලැබෙන්නෙත්', 'නෑ', 'ඒ', 'හින්දා', 'ගැහැණු', 'ළමයා', 'ලියුම්', 'එවන', 'එක', 'නතර', 'කරලා', 'හිත', 'හදාගන්නවා', 'ඒ', 'ගැහැණු', 'ළමයා', 'එවපු', 'අන්තිම', 'ලියුම', 'තමා', 'දවසක්', 'කලින්', 'වැඩ', 'කරපු', 'තැන', 'එකට', 'ගියාම', 'පිරිමි', 'ළමයට', 'හම්බවෙන්නේ', 'ඒක', 'කියවද්දි', 'එයාට', 'අතීත', 'ආදරේ', 'මතක්', 'වෙනවා', 'ගොඩක්', 'දුක්', 'වෙනවා']"
1330,1860,"['.එයා', 'පස්සේ', 'කාලෙක', 'විවාහ', 'වෙනවා.එත්', 'තමන්ගේ', 'නොදැකපු', 'ආදරේ', 'මතකෙත්', 'එක්ක', 'එයාට', 'තමන්ගේ', 'බිරිඳ', 'එක්ක', 'සතුටින්', 'ඉන්න', 'බැරිවෙනවා.රණ්ඩු', 'ඇතිවෙනවා', '.', 'බිරිඳ', 'ප්\u200dරශ්න', 'නිසා', 'ගෙදරින්', 'ගියාට', 'පස්සේ', 'පිරිමි', 'ළමයාට', 'ගෙදරදී', 'අහම්බෙන්', 'බිරිඳ', 'ළග', 'තිබුණ', 'ලියුම්', 'වගයක්', 'හම්බවෙනවා', '.', 'ඒවා', 'අරන්', 'බලද්දී', 'ඒ', 'ලියුම්', 'තමන්', 'ආදරේ', 'කරපු', 'ගැහැණු', 'ළමයට', 'තමන්', 'යවපු', 'ලියුම්', 'කියලා', 'එයා', 'දකිනවා', '.', 'එවෙලේ', 'එයා', 'දැනගන්නවා', 'නොදැකපු', 'තමන්', 'ආදරය', 'කරපු', 'කෙනාමයි', 'තමන්ගේ', 'බිරිඳ', 'වෙලා', 'තියෙන්නේ', 'කියලා', '.', 'ඒ', 'හින්දා', 'එයා', 'බිරිඳව', 'ආයේ', 'හොයාගෙන', 'යනවා']",0,"['.එයා', 'පස්සේ', 'කාලෙක', 'විවාහ', 'වෙනවා.එත්', 'තමන්ගේ', 'නොදැකපු', 'ආදරේ', 'මතකෙත්', 'එක්ක', 'එයාට', 'තමන්ගේ', 'බිරිඳ', 'එක්ක', 'සතුටින්', 'ඉන්න', 'බැරිවෙනවා.රණ්ඩු', 'ඇතිවෙනවා', 'බිරිඳ', 'ප්\u200dරශ්න', 'නිසා', 'ගෙදරින්', 'ගියාට', 'පස්සේ', 'පිරිමි', 'ළමයාට', 'ගෙදරදී', 'අහම්බෙන්', 'බිරිඳ', 'ළග', 'තිබුණ', 'ලියුම්', 'වගයක්', 'හම්බවෙනවා', 'ඒවා', 'අරන්', 'බලද්දී', 'ඒ', 'ලියුම්', 'තමන්', 'ආදරේ', 'කරපු', 'ගැහැණු', 'ළමයට', 'තමන්', 'යවපු', 'ලියුම්', 'කියලා', 'එයා', 'දකිනවා', 'එවෙලේ', 'එයා', 'දැනගන්නවා', 'නොදැකපු', 'තමන්', 'ආදරය', 'කරපු', 'කෙනාමයි', 'තමන්ගේ', 'බිරිඳ', 'වෙලා', 'තියෙන්නේ', 'කියලා', 'ඒ', 'හින්දා', 'එයා', 'බිරිඳව', 'ආයේ', 'හොයාගෙන', 'යනවා']"
1331,1861,"['කූඹියෝ', 'වගේ', 'කල්පනා', 'කරන්න', 'ඔනේ', 'විශුවල්', 'එකක්', 'හෙනම', 'ලස්සන', 'සින්දුවකට', 'ගැලපුවේ', 'කොහොමද', 'කියල', 'මම', 'තාම', 'හිතනවා', '.', 'නිරුවතට', 'වඩා', 'අරුතට', 'තැන', 'දීපු', 'එකට', 'ඔබලාට', 'බෙහෙවින්ම', 'තුති', '!', '!']",0,"['කූඹියෝ', 'වගේ', 'කල්පනා', 'කරන්න', 'ඔනේ', 'විශුවල්', 'එකක්', 'හෙනම', 'ලස්සන', 'සින්දුවකට', 'ගැලපුවේ', 'කොහොමද', 'කියල', 'මම', 'තාම', 'හිතනවා', 'නිරුවතට', 'වඩා', 'අරුතට', 'තැන', 'දීපු', 'එකට', 'ඔබලාට', 'බෙහෙවින්ම', 'තුති']"
1332,1862,"['ලංකාවේ', 'ගීත', 'කලාව', 'අගාධයට', 'යනවා', 'කියලා', 'කිව්වට', 'මේ', 'ඉන්නේ', 'අමරදේවලා', '-', 'මහගමසේකරලා', '-', 'අජන්තා', 'වගේ', 'අපේ', 'කම', 'අපේ', 'හැටියට', 'පදමට', 'රස', 'ගන්වන්න', 'පුලුවන්', 'අපේ', 'පරපුරේ', 'කළාකරුවෝ', '!', 'හදවතින්ම', 'ස්තූති', 'අපිට', 'අහන්න', 'ගීත', 'හදනවට', '!']",0,"['ලංකාවේ', 'ගීත', 'කලාව', 'අගාධයට', 'යනවා', 'කියලා', 'කිව්වට', 'මේ', 'ඉන්නේ', 'අමරදේවලා', 'මහගමසේකරලා', 'අජන්තා', 'වගේ', 'අපේ', 'කම', 'අපේ', 'හැටියට', 'පදමට', 'රස', 'ගන්වන්න', 'පුලුවන්', 'අපේ', 'පරපුරේ', 'කළාකරුවෝ', 'හදවතින්ම', 'ස්තූති', 'අපිට', 'අහන්න', 'ගීත', 'හදනවට']"
1333,1863,"['මේවනෙ', 'අප්පා', 'නිර්මාණ', 'කියන්නේ', '.', 'ගෑනු', 'නිරුවත්', 'වෙන', 'චුයින්ගම්', 'සින්දු', 'වලට', 'වඩා', 'කොච්චර', 'රසවත්ද', ',', 'අරත්වත්ද', '...', '.ඉතාම', 'ලස්සන', 'නිර්මාණයක්', '.', 'ඉදිරියටත්', 'මේ', 'වගේ', 'නිර්මාණ', 'කරන්න', '.', 'ජය', 'වේවා', '...']",0,"['මේවනෙ', 'අප්පා', 'නිර්මාණ', 'කියන්නේ', 'ගෑනු', 'නිරුවත්', 'වෙන', 'චුයින්ගම්', 'සින්දු', 'වලට', 'වඩා', 'කොච්චර', 'රසවත්ද', 'අරත්වත්ද', '.ඉතාම', 'ලස්සන', 'නිර්මාණයක්', 'ඉදිරියටත්', 'මේ', 'වගේ', 'නිර්මාණ', 'කරන්න', 'ජය', 'වේවා']"
1334,1864,"['හතර', 'කේන්දරේ', 'පාළු', 'melody', 'එක', 'ලගින්', 'යනවා', 'වගේ', 'දන්නේනේ', 'මට', 'විතරද', '?']",0,"['හතර', 'කේන්දරේ', 'පාළු', 'එක', 'ලගින්', 'යනවා', 'වගේ', 'දන්නේනේ', 'මට', 'විතරද']"
1335,1865,"['බොහෝ', 'දෙනා', 'ජිවිතයේ', 'තමන්ට', 'මග', 'හැරුණු', 'දේවල්', 'ගැන', 'දුක්', 'වෙමින්', 'තමා', 'සතු', 'දේට', 'දියයුතු', 'වටිනාකම', 'දෙන්නේ', 'නෑ', '.', 'තමා', 'සතු', 'දේ', 'තමාට', 'මගහැරුණු', 'දේට', 'වඩා', 'වටිනවා', 'කියල', 'හිතන්න', 'තරම්', 'ගොඩ', 'දෙනෙකුට', 'වාසනාව', 'නෑ', '.']",0,"['බොහෝ', 'දෙනා', 'ජිවිතයේ', 'තමන්ට', 'මග', 'හැරුණු', 'දේවල්', 'ගැන', 'දුක්', 'වෙමින්', 'තමා', 'සතු', 'දේට', 'දියයුතු', 'වටිනාකම', 'දෙන්නේ', 'නෑ', 'තමා', 'සතු', 'දේ', 'තමාට', 'මගහැරුණු', 'දේට', 'වඩා', 'වටිනවා', 'කියල', 'හිතන්න', 'තරම්', 'ගොඩ', 'දෙනෙකුට', 'වාසනාව', 'නෑ']"
1336,1866,"['මට', 'නං', 'හිතෙන්නේ..ගැහැණු', 'ළමයා', 'දන්නවා..එයා', 'බැදලා', 'ඉන්නෙ', ',', 'එයා', 'ලියුම්', 'යවපු', 'කෙනාවමයි', 'කියල..', 'මොකද', 'විවාහ', 'වුණු', 'මොහොතේ', 'ඉඳන්', 'එයා', 'ලොකූ', 'සතුටකින්', 'ඉන්නෙ..', 'ඒ', 'සතුට', ',', 'පතපු', 'ආදරේ', 'ලැබුණු', 'කෙනෙක්ගෙන්', 'දකින්න', 'ලැබෙන', 'සතුටක්', 'කියලායි', 'මට', 'හිතෙන්නෙ', '.']",0,"['මට', 'නං', 'හිතෙන්නේ..ගැහැණු', 'ළමයා', 'දන්නවා..එයා', 'බැදලා', 'ඉන්නෙ', 'එයා', 'ලියුම්', 'යවපු', 'කෙනාවමයි', 'කියල..', 'මොකද', 'විවාහ', 'වුණු', 'මොහොතේ', 'ඉඳන්', 'එයා', 'ලොකූ', 'සතුටකින්', 'ඉන්නෙ..', 'ඒ', 'සතුට', 'පතපු', 'ආදරේ', 'ලැබුණු', 'කෙනෙක්ගෙන්', 'දකින්න', 'ලැබෙන', 'සතුටක්', 'කියලායි', 'මට', 'හිතෙන්නෙ']"
1337,1867,"['මට', 'අනුව', 'නම්', 'සඳනාරී', 'කියල', 'කියන්නේ', 'බොහෝ', 'කාලයකට', 'පස්සේ', 'අහම්බෙන්', 'වගේ', 'ඇහිල', 'වරක්', 'දෙවරක්', 'නෙවෙයි', 'හැමවෙලාවෙම', 'හිතේ', 'රීපීට්', 'වෙච්ච', 'සින්දුවක්.සින්දුවේ', 'music', 'සින්දුවේ', 'වචන', 'සින්දුවේ', 'ෆීලින්ග්', 'එක', 'perfect', '.', 'නමුත්', 'රූප', 'රචනාව', 'තුළ', 'මම', 'සින්දුවකට', 'එහා', 'ගිහිපු', 'පරිණත', 'බවක්', 'දකිනවා.you', 'tube', 'එක', 'ඇතුළෙ', 'මම', 'දැකපු', 'පුදුමාකරම', ',', 'මාව', 'කරකවල', 'අතඇරපු', 'වීඩියෝවක්.පුදුමාකාරයි.භාවාතිශයයි.අද්විතීයයි.පරිපූර්ණයි', '.']",0,"['මට', 'අනුව', 'නම්', 'සඳනාරී', 'කියල', 'කියන්නේ', 'බොහෝ', 'කාලයකට', 'පස්සේ', 'අහම්බෙන්', 'වගේ', 'ඇහිල', 'වරක්', 'දෙවරක්', 'නෙවෙයි', 'හැමවෙලාවෙම', 'හිතේ', 'රීපීට්', 'වෙච්ච', 'සින්දුවක්.සින්දුවේ', 'සින්දුවේ', 'වචන', 'සින්දුවේ', 'ෆීලින්ග්', 'එක', 'නමුත්', 'රූප', 'රචනාව', 'තුළ', 'මම', 'සින්දුවකට', 'එහා', 'ගිහිපු', 'පරිණත', 'බවක්', 'දකිනවා.you', 'එක', 'ඇතුළෙ', 'මම', 'දැකපු', 'පුදුමාකරම', 'මාව', 'කරකවල', 'අතඇරපු', 'වීඩියෝවක්.පුදුමාකාරයි.භාවාතිශයයි.අද්විතීයයි.පරිපූර්ණයි']"
1338,1868,"['සින්දුව', 'තුළතිබුන', 'හැඟීම', 'සම්පූර්ණයෙන්', 'ම', 'වෙනස්', 'වෙච්ච', 'බවනම්', 'කියන්න', 'ම', 'ඕන', '.', 'සජානා', 'අක්කේ', 'රඟපෑම', 'ගැනනම්', 'කියන්න', 'වචන', 'නෑ.කුමුදිත', 'අයියටත්', 'එසේමයි', '.', 'හර්ශ', 'අයියේ', 'මේ', 'කියන්නේ', 'ඔයාට', 'singing', 'නම්', 'Perfect', '.', 'වෙනස්', 'වැඩක්', '.අගයකරනවා', 'හදවතින්ම', '.ඉස්සරහටත්', 'අලුත්', 'දේවල්', 'කරන්න', '.', 'හිතට', 'දැනුනා', 'මාරම', 'විදියට.ස්තූතියි', '.', 'මම', 'සෙන්නාත්', 'හිරුන']",0,"['සින්දුව', 'තුළතිබුන', 'හැඟීම', 'සම්පූර්ණයෙන්', 'ම', 'වෙනස්', 'වෙච්ච', 'බවනම්', 'කියන්න', 'ම', 'ඕන', 'සජානා', 'අක්කේ', 'රඟපෑම', 'ගැනනම්', 'කියන්න', 'වචන', 'නෑ.කුමුදිත', 'අයියටත්', 'එසේමයි', 'හර්ශ', 'අයියේ', 'මේ', 'කියන්නේ', 'ඔයාට', 'නම්', 'වෙනස්', 'වැඩක්', '.අගයකරනවා', 'හදවතින්ම', '.ඉස්සරහටත්', 'අලුත්', 'දේවල්', 'කරන්න', 'හිතට', 'දැනුනා', 'මාරම', 'විදියට.ස්තූතියි', 'මම', 'සෙන්නාත්', 'හිරුන']"
1339,1869,"['වචනයේ', 'පරිසමාප්තාර්ථයෙන්', 'ම', 'සුපිරි', 'වැඩක්', 'ගොඩක්', 'කල්', 'ආසාවෙන්', 'බලන්', 'හිටිය', 'සින්දුවක්', 'trailer', 'එක', 'දැක්ක', 'දවසේ', 'ම', 'හිතුනා', 'සුපිරි', 'වැඩක්', 'කියලා']",0,"['වචනයේ', 'පරිසමාප්තාර්ථයෙන්', 'ම', 'සුපිරි', 'වැඩක්', 'ගොඩක්', 'කල්', 'ආසාවෙන්', 'බලන්', 'හිටිය', 'සින්දුවක්', 'එක', 'දැක්ක', 'දවසේ', 'ම', 'හිතුනා', 'සුපිරි', 'වැඩක්', 'කියලා']"
1340,1870,"['කාලෙකට', 'පස්සේ', 'හරිම', 'කලාත්මක', 'රූප', 'රචනයක්', 'එක්ක', 'හදවත', 'ට', 'ලන්වෙන', 'වචන', 'වලින්', 'කරපු', 'ලස්සන', 'සින්දුවක්', '...', 'ගායකයාගේ', 'දක්ශතාව', 'වගේම', 'සජානා', 'අක්කිගෙයි', 'ඔය', 'ඉන්න', 'අයියගෙයි', 'භාවපූර්ණ', 'රන්ගනය', 'නිසා', 'තවත්', 'ලස්සන', 'වෙලා', '...', 'සමාවෙන්න', 'ඕනෙ', 'මන්', 'මේ', 'අයියගෙ', 'නම', 'නම්', 'දන්නෙ', 'නැහැ']",0,"['කාලෙකට', 'පස්සේ', 'හරිම', 'කලාත්මක', 'රූප', 'රචනයක්', 'එක්ක', 'හදවත', 'ට', 'ලන්වෙන', 'වචන', 'වලින්', 'කරපු', 'ලස්සන', 'සින්දුවක්', 'ගායකයාගේ', 'දක්ශතාව', 'වගේම', 'සජානා', 'අක්කිගෙයි', 'ඔය', 'ඉන්න', 'අයියගෙයි', 'භාවපූර්ණ', 'රන්ගනය', 'නිසා', 'තවත්', 'ලස්සන', 'වෙලා', 'සමාවෙන්න', 'ඕනෙ', 'මන්', 'මේ', 'අයියගෙ', 'නම', 'නම්', 'දන්නෙ', 'නැහැ']"
